################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.6860438313275552E-02 a       146     0     7     1     2
  3.0997610288434035E-01 a       147     0     7     1     3
 -4.2212086859303357E-03 a       148     0     7     1     4
  2.0912509508387140E-03 a       149     0     7     1     5
  3.1990069552757261E-01 a       150     0     7     1     6
  3.9077700129726423E-01 a       151     0     7     1     7
  3.1157195399618354E-02 a       152     0     7     1     8
  4.4131684739489158E-01 a       153     0     7     1     9
  8.3278026383362158E-01 a       154     0     7     1    10
  1.4124602055382532E-01 a       155     0     7     1    11
 -2.5351309576658354E-01 a       156     0     7     1    12
  5.0151425621346146E-01 a       157     0     7     1    13
 -1.2832736233579678E-01 a       158     0     7     1    14
 -6.9496689403300116E-01 a       159     0     7     1    15
  3.8530323795341037E-01 a       160     0     7     1    16
 -2.3819814266177411E-01 a       161     0     7     1    17
  5.5752599323323371E-01 a       162     0     7     1    18
 -9.7020803136348172E-02 a       163     0     7     1    19
 -9.2093174919202370E-01 a       164     0     7     1    20
  2.4526968501467125E-01 a       165     0     7     1    21
  5.0953028810362955E-01 a       166     0     7     1    22
  4.7588605157738889E-01 a       167     0     7     1    23
 -3.0821416250945499E-01 a       168     0     7     1    24
 -5.2141634848199610E-03 a       169     0     8     1     1
  3.7617270155857085E-01 a       170     0     8     1     2
 -1.7138623211709486E-01 a       171     0     8     1     3
 -1.5272886073067260E-01 a       172     0     8     1     4
 -3.8476429405875007E-01 a       173     0     8     1     5
 -3.8213785975285776E-02 a       174     0     8     1     6
 -1.0237154635258555E-01 a       175     0     8     1     7
 -6.1797591834244425E-01 a       176     0     8     1     8
  2.2000000905293575E-02 a       177     0     8     1     9
 -2.8938343891442531E-01 a       178     0     8     1    10
 -1.7872052376083056E-01 a       179     0     8     1    11
  4.6677555398814789E-02 a       180     0     8     1    12
  3.0308892939639398E-01 a       181     0     8     1    13
 -1.8330062173483894E-01 a       182     0     8     1    14
 -3.5513075438983449E-01 a       183     0     8     1    15
 -1.0985217425773602E-01 a       184     0     8     1    16
  7.0639279674205593E-02 a       185     0     8     1    17
 -3.4569070662201173E-01 a       186     0     8     1    18
  3.3055464337976445E-02 a       187     0     8     1    19
  1.4732261482460307E-01 a       188     0     8     1    20
 -1.4473833869936686E-01 a       189     0     8     1    21
 -3.8750461153146442E-03 a       190     0     8     1    22
  6.5847286980003111E-02 a       191     0     8     1    23
  1.1061599510082104E-01 a       192     0     8     1    24
 -1.1871926284913964E-01 a       193     0     9     1     1
 -3.8525803930361818E-01 a       194     0     9     1     2
  2.9260227997443411E-01 a       195     0     9     1     3
  6.1372448238794626E-02 a       196     0     9     1     4
 -2.1253163596081662E-01 a       197     0     9     1     5
 -4.1945045581698187E-01 a       198     0     9     1     6
 -8.2678823928757950E-01 a       199     0     9     1     7
 -2.0808198198146588E-01 a       200     0     9     1     8
 -2.3638772123474549E-02 a       201     0     9     1     9
 -1.7247343342469351E-01 a       202     0     9     1    10
 -2.2880956632843294E-01 a       203     0     9     1    11
  2.8678217614787987E-01 a       204     0     9     1    12
  7.9590908293906401E-02 a       205     0     9     1    13
 -2.1950912834736896E-01 a       206     0     9     1    14
  1.0770682097406552E+00 a       207     0     9     1    15
  4.4883766835919964E-01 a       208     0     9     1    16
 -3.1240505546377090E-01 a       209     0     9     1    17
 -2.5536849079424112E-01 a       210     0     9     1    18
 -3.7680925238997465E-01 a       211     0     9     1    19
  1.9428127333755646E-01 a       212     0     9     1    20
 -3.0188712269220708E-01 a       213     0     9     1    21
 -9.7288457406410078E-01 a       214     0     9     1    22
 -4.7276094726341256E-01 a       215     0     9     1    23
 -4.0465901160870912E-02 a       216     0     9     1    24
 -3.0186239463118880E-02 a       217     0    10     1     1
  1.5264851124370507E-01 a       218     0    10     1     2
  6.1281276717043781E-02 a       219     0    10     1     3
  2.8184616968127901E-01 a       220     0    10     1     4
 -1.6087024427074390E-01 a       221     0    10     1     5
 -1.6048796131280299E-01 a       222     0    10     1     6
 -1.4934886715087950E-01 a       223     0    10     1     7
  2.1676939997310119E-02 a       224     0    10     1     8
  3.0104369654088542E-01 a       225     0    10     1     9
  2.4732543484724048E-01 a       226     0    10     1    10
  2.3123776022155314E-03 a       227     0    10     1    11
 -1.2091159679454404E-01 a       228     0    10     1    12
 -3.7518287100554916E-02 a       229     0    10     1    13
  1.2925397792884036E-01 a       230     0    10     1    14
  2.4372791608960522E-03 a       231     0    10     1    15
 -1.7944387412596897E-03 a       232     0    10     1    16
 -1.0773647389805259E-01 a       233     0    10     1    17
  4.6929606641206559E-02 a       234     0    10     1    18
 -1.0010376813708413E-01 a       235     0    10     1    19
  3.0761064967401865E-02 a       236     0    10     1    20
 -2.1373817369442127E-01 a       237     0    10     1    21
  1.1153827004303211E-01 a       238     0    10     1    22
 -8.0744229869904593E-02 a       239     0    10     1    23
  5.7532545993367878E-02 a       240     0    10     1    24
 -1.3185364902698136E-02 a       241     0    11     1     1
 -2.7030995078247555E-01 a       242     0    11     1     2
 -2.2438460590281015E-01 a       243     0    11     1     3
 -7.2540395339421512E-02 a       244     0    11     1     4
 -1.5827490592772359E-01 a       245     0    11     1     5
 -4.1392879566107522E-02 a       246     0    11     1     6
 -8.0581741617731698E-02 a       247     0    11     1     7
 -1.7800657338855763E-01 a       248     0    11     1     8
  9.9848486134113054E-02 a       249     0    11     1     9
  3.8837867477787885E-01 a       250     0    11     1    10
 -1.8006765821450645E-02 a       251     0    11     1    11
 -2.1909134896467367E-01 a       252     0    11     1    12
  2.0147430348072459E-01 a       253     0    11     1    13
 -1.5970332239316817E-01 a       254     0    11     1    14
 -6.1097203250802999E-02 a       255     0    11     1    15
 -6.8950126886794583E-02 a       256     0    11     1    16
  3.4476004259313064E-01 a       257     0    11     1    17
  1.9716301101247144E-01 a       258     0    11     1    18
  8.6297176496589172E-03 a       259     0    11     1    19
 -1.6779191338077076E-01 a       260     0    11     1    20
  1.6572129560721027E-01 a       261     0    11     1    21
  6.7713061677978595E-02 a       262     0    11     1    22
 -5.9668715449491434E-02 a       263     0    11     1    23
 -2.6433304047110462E-01 a       264     0    11     1    24
 -2.3379588215617650E-01 a       265     0    12     1     1
 -4.4944095439145765E-01 a       266     0    12     1     2
 -2.4908981036346209E-03 a       267     0    12     1     3
 -6.3909089204707981E-01 a       268     0    12     1     4
 -2.6120567118254295E-01 a       269     0    12     1     5
 -6.9625069610878401E-02 a       270     0    12     1     6
 -2.4266921308938405E-01 a       271     0    12     1     7
  2.8135964891783122E-01 a       272     0    12     1     8
  2.2433738005125115E-01 a       273     0    12     1     9
 -3.7337864795001043E-02 a       274     0    12     1    10
  1.2752286398377079E-02 a       275     0    12     1    11
  4.4567202475269990E-01 a       276     0    12     1    12
  2.7890913441353604E-01 a       277     0    12     1    13
  8.2776899396450901E-02 a       278     0    12     1    14
 -1.1652992996213821E-02 a       279     0    12     1    15
  5.9421647007862988E-01 a       280     0    12     1    16
 -3.8022067888572680E-01 a       281     0    12     1    17
 -2.5322638027045135E-02 a       282     0    12     1    18
  5.1741036271729914E-02 a       283     0    12     1    19
  6.7291419473974601E-02 a       284     0    12     1    20
 -3.9784911985709093E-01 a       285     0    12     1    21
 -3.5222138986992113E-01 a       286     0    12     1    22
 -2.1866496511713771E-02 a       287     0    12     1    23
 -1.2322057208874447E-01 a       288     0    12     1    24
  1.4373356392087665E-02 a       289     0    13     1     1
 -1.3052225531638431E-01 a       290     0    13     1     2
 -1.3825455600170200E-01 a       291     0    13     1     3
 -2.7716564047294157E-01 a       292     0    13     1     4
 -4.3874301262230415E-02 a       293     0    13     1     5
  9.2030272175824008E-03 a       294     0    13     1     6
  1.8112339292640306E-01 a       295     0    13     1     7
  8.2715089437364053E-02 a       296     0    13     1     8
 -6.5894540119220602E-01 a       297     0    13     1     9
 -3.5157347131129613E-02 a       298     0    13     1    10
 -1.0381267660930575E-01 a       299     0    13     1    11
  8.5050024951181386E-02 a       300     0    13     1    12
 -3.9079178383221364E-02 a       301     0    13     1    13
 -9.2536803480595509E-02 a       302     0    13     1    14
 -7.3365097578974858E-02 a       303     0    13     1    15
  1.5763876944117819E-01 a       304     0    13     1    16
  2.4101960004189873E-01 a       305     0    13     1    17
  9.5392780564315591E-02 a       306     0    13     1    18
 -6.2244153764152349E-02 a       307     0    13     1    19
  1.5370890184113478E-01 a       308     0    13     1    20
  1.9828048837075138E-01 a       309     0    13     1    21
 -1.2605079115942294E-01 a       310     0    13     1    22
 -5.7668167454107425E-02 a       311     0    13     1    23
  7.7430589811759917E-02 a       312     0    13     1    24
 -1.7686924793405912E-01 a       313     0    14     1     1
  1.6797182040956063E-01 a       314     0    14     1     2
 -3.2395182782762204E-02 a       315     0    14     1     3
 -2.6194188775735044E-01 a       316     0    14     1     4
  3.8636733712482380E-01 a       317     0    14     1     5
  5.4583906780198820E-03 a       318     0    14     1     6
  6.6662761505754664E-01 a       319     0    14     1     7
  3.7752279369929187E-01 a       320     0    14     1     8
  1.7116364594676062E-01 a       321     0    14     1     9
 -2.1412434796724900E-01 a       322     0    14     1    10
  5.1118725289204858E-01 a       323     0    14     1    11
  2.9111534578568316E-01 a       324     0    14     1    12
  4.2772018389407518E-01 a       325     0    14     1    13
 -1.1646345933874146E-01 a       326     0    14     1    14
 -2.2334300885929645E-01 a       327     0    14     1    15
  2.0000672417192644E-01 a       328     0    14     1    16
  4.0742529754888063E-01 a       329     0    14     1    17
 -1.1044477514658790E-02 a       330     0    14     1    18
  3.3070951543712973E-01 a       331     0    14     1    19
  1.8384630810381478E-01 a       332     0    14     1    20
 -3.2996239895831281E-01 a       333     0    14     1    21
  8.1250083203903770E-02 a       334     0    14     1    22
 -3.0167616446395001E-01 a       335     0    14     1    23
  1.4730590609000829E-01 a       336     0    14     1    24
 -5.0109608456903287E-01 a       337     0    15     1     1
 -1.0833917347311652E-01 a       338     0    15     1     2
  9.4683374618331220E-02 a       339     0    15     1     3
 -1.4073361455296848E-01 a       340     0    15     1     4
  3.5056643802112092E-01 a       341     0    15     1     5
 -8.1683652862498304E-02 a       342     0    15     1     6
  3.8859390771505256E-02 a       343     0    15     1     7
  5.2315809508348424E-02 a       344     0    15     1     8
  3.4909424487193663E-01 a       345     0    15     1     9
  5.3111786853472553E-01 a       346     0    15     1    10
 -2.8135220948303408E-01 a       347     0    15     1    11
  5.5411008031551835E-02 a       348     0    15     1    12
 -2.0332861433574917E-01 a       349     0    15     1    13
 -9.4301120302021264E-03 a       350     0    15     1    14
 -1.0288276889653322E-02 a       351     0    15     1    15
  1.7751720507336288E-01 a       352     0    15     1    16
 -1.0006540565543974E-01 a       353     0    15     1    17
  2.1314835304098395E-01 a       354     0    15     1    18
 -7.4746013625854577E-02 a       355     0    15     1    19
  2.0248132436644969E-01 a       356     0    15     1    20
 -1.2926096050389413E-01 a       357     0    15     1    21
 -1.8496213373060177E-01 a       358     0    15     1    22
 -1.1931337776377314E-01 a       359     0    15     1    23
 -1.1601052041542156E-01 a       360     0    15     1    24
 -2.6086526883780703E-01 a       361     0    16     1     1
 -7.7404054337885608E-02 a       362     0    16     1     2
 -2.3230578614287126E-01 a       363     0    16     1     3
  5.1492891711484849E-02 a       364     0    16     1     4
  4.9099548193125633E-02 a       365     0    16     1     5
 -5.5310961944289649E-01 a       366     0    16     1     6
  1.3549349600659952E-01 a       367     0    16     1     7
  3.3413605840277172E-01 a       368     0    16     1     8
 -2.1813341634043439E-02 a       369     0    16     1     9
  1.9089042980240850E-01 a       370     0    16     1    10
 -2.2369482214152597E-01 a       371     0    16     1    11
 -6.7724096133608566E-02 a       372     0    16     1    12
 -7.6697054768948392E-01 a       373     0    16     1    13
 -2.5030137624516058E-02 a       374     0    16     1    14
 -4.0093688573013198E-01 a       375     0    16     1    15
 -9.6099442899338305E-02 a       376     0    16     1    16
  1.0114426461455253E-01 a       377     0    16     1    17
  4.2813393276090884E-02 a       378     0    16     1    18
  4.0077162176642295E-01 a       379     0    16     1    19
 -1.9928814211335166E-01 a       380     0    16     1    20
  7.1974064243828552E-03 a       381     0    16     1    21
  3.4661632611109210E-02 a       382     0    16     1    22
  1.6271367195847838E-01 a       383     0    16     1    23
  1.1613385418164493E-01 a       384     0    16     1    24
  6.4608935472045204E-01 a       385     0    17     1     1
  8.4766504744044935E-01 a       386     0    17     1     2
 -6.6346499048277219E-01 a       387     0    17     1     3
  1.9586004483147104E-01 a       388     0    17     1     4
  2.2934482805611198E-01 a       389     0    17     1     5
  5.5482076917975431E-01 a       390     0    17     1     6
  1.0999786502856790E+00 a       391     0    17     1     7
 -3.8736645914752216E-01 a       392     0    17     1     8
  3.9379777591841580E-01 a       393     0    17     1     9
 -1.2988503065666634E-01 a       394     0    17     1    10
 -2.4504811061962481E-01 a       395     0    17     1    11
 -5.5738036799056562E-02 a       396     0    17     1    12
 -6.8425194917517884E-01 a       397     0    17     1    13
  1.7758802885021499E-01 a       398     0    17     1    14
 -9.3094053012905920E-01 a       399     0    17     1    15
 -8.7257153558485356E-01 a       400     0    17     1    16
  6.4449797547073365E-03 a       401     0    17     1    17
  3.8220094437725677E-01 a       402     0    17     1    18
  4.6021340423071661E-01 a       403     0    17     1    19
 -2.4486340005618112E-01 a       404     0    17     1    20
  4.0493229355547417E-01 a       405     0    17     1    21
  1.8977291456072318E+00 a       406     0    17     1    22
  8.3133476655069283E-01 a       407     0    17     1    23
  3.7360012137284175E-02 a       408     0    17     1    24
 -2.1029573822771194E-01 a       409     0    18     1     1
 -1.6011184972866840E-01 a       410     0    18     1     2
  6.0298456178300507E-02 a       411     0    18     1     3
 -1.7146219275786002E-02 a       412     0    18     1     4
  1.3037647975213731E-01 a       413     0    18     1     5
  4.7903354616160007E-02 a       414     0    18     1     6
 -3.0873837224992019E-02 a       415     0    18     1     7
  4.1946095971537693E-02 a       416     0    18     1     8
  2.5444520388109193E-01 a       417     0    18     1     9
  3.0885722330067944E-01 a       418     0    18     1    10
 -5.1764962986890761E-02 a       419     0    18     1    11
  1.1748321171384894E-01 a       420     0    18     1    12
  1.7420036589086943E-01 a       421     0    18     1    13
  4.5293655297140765E-02 a       422     0    18     1    14
 -2.5336967576034447E-01 a       423     0    18     1    15
  1.4588518968734553E-02 a       424     0    18     1    16
  9.2482598108652656E-02 a       425     0    18     1    17
 -3.2591250658082452E-02 a       426     0    18     1    18
 -2.1111913134329660E-01 a       427     0    18     1    19
  3.2173081442929879E-01 a       428     0    18     1    20
  2.2617995822849557E-01 a       429     0    18     1    21
 -9.1261186745546750E-03 a       430     0    18     1    22
 -7.2401047549877570E-02 a       431     0    18     1    23
  1.4060805359338463E-01 a       432     0    18     1    24
  1.8221330682480658E-01 a       433     0    19     1     1
  4.1948690774329345E-01 a       434     0    19     1     2
 -5.1069636837023857E-01 a       435     0    19     1     3
  1.8305435480934035E-01 a       436     0    19     1     4
  5.4700120064532254E-01 a       437     0    19     1     5
  2.0146935409557271E-01 a       438     0    19     1     6
 -9.6495521732769193E-02 a       439     0    19     1     7
 -3.2608374883071417E-01 a       440     0    19     1     8
  2.8276575438986301E-01 a       441     0    19     1     9
  1.6225543665932571E-01 a       442     0    19     1    10
  7.6118358269900044E-02 a       443     0    19     1    11
  2.9621722019687224E-01 a       444     0    19     1    12
  2.9154300640924719E-01 a       445     0    19     1    13
  4.5842676417524242E-01 a       446     0    19     1    14
 -2.0911257954719237E-01 a       447     0    19     1    15
  1.3756243762112652E-01 a       448     0    19     1    16
 -1.6392241739092323E-01 a       449     0    19     1    17
 -9.5079181635201584E-02 a       450     0    19     1    18
  1.6875586543751063E-02 a       451     0    19     1    19
 -2.6478473303067657E-01 a       452     0    19     1    20
  2.2985881587456125E-01 a       453     0    19     1    21
 -2.5257376223210248E-01 a       454     0    19     1    22
  2.2847173081833119E-01 a       455     0    19     1    23
 -4.2365022639688599E-01 a       456     0    19     1    24
 -3.7863498332173795E-01 a       457     0    20     1     1
 -2.3018291569389782E-02 a       458     0    20     1     2
  3.2425781920772423E-01 a       459     0    20     1     3
 -1.7874380793656439E-01 a       460     0    20     1     4
  9.9309608027303473E-02 a       461     0    20     1     5
 -1.9136030670062154E-01 a       462     0    20     1     6
  2.5095915084870207E-01 a       463     0    20     1     7
  8.0860702628220496E-03 a       464     0    20     1     8
 -5.4100534704539731E-02 a       465     0    20     1     9
  3.8339680567512513E-01 a       466     0    20     1    10
  6.3056408292501576E-01 a       467     0    20     1    11
 -9.6216499970353309E-02 a       468     0    20     1    12
  3.5597663736082175E-01 a       469     0    20     1    13
  1.5759521607595011E-02 a       470     0    20     1    14
 -5.9712666295108158E-02 a       471     0    20     1    15
  2.3819719662607911E-01 a       472     0    20     1    16
  4.4276085246193903E-01 a       473     0    20     1    17
  5.7105489051845794E-02 a       474     0    20     1    18
  2.9898296441137437E-02 a       475     0    20     1    19
 -1.7939072063314582E-01 a       476     0    20     1    20
 -3.2615043851660683E-02 a       477     0    20     1    21
  4.9618695649302179E-02 a       478     0    20     1    22
 -9.3987490051129816E-02 a       479     0    20     1    23
  2.1971394675729606E-02 a       480     0    20     1    24
 -5.3686796834214998E-02 a       481     0    21     1     1
  5.0804826812015064E-02 a       482     0    21     1     2
  3.3242152723794861E-02 a       483     0    21     1     3
 -9.3152569782686878E-02 a       484     0    21     1     4
  8.2893806193634484E-02 a       485     0    21     1     5
  3.6463638981147614E-02 a       486     0    21     1     6
  1.3135375545899380E-01 a       487     0    21     1     7
  1.2360764852163862E-01 a       488     0    21     1     8
 -3.0731615320194250E-01 a       489     0    21     1     9
 -2.6042667448887036E-01 a       490     0    21     1    10
 -2.1493503032029806E-01 a       491     0    21     1    11
  4.6188462567852182E-02 a       492     0    21     1    12
  9.2235652916888511E-02 a       493     0    21     1    13
 -8.0458154933222850E-02 a       494     0    21     1    14
 -1.0563901531501213E-01 a       495     0    21     1    15
  1.3890259780288622E-01 a       496     0    21     1    16
  2.1180285730231960E-01 a       497     0    21     1    17
  2.3155246728702342E-02 a       498     0    21     1    18
  1.4688866842411396E-03 a       499     0    21     1    19
  2.2467170249437987E-01 a       500     0    21     1    20
  2.9598697000006147E-01 a       501     0    21     1    21
 -1.9780860005116172E-02 a       502     0    21     1    22
  1.4278246280287465E-02 a       503     0    21     1    23
  2.5434279418339983E-01 a       504     0    21     1    24
  1.4020574610261169E-01 a       505     0    22     1     1
  5.2503226504501910E-01 a       506     0    22     1     2
 -2.3423684222856320E-02 a       507     0    22     1     3
  2.7368886308944157E-01 a       508     0    22     1     4
 -7.6994742855410400E-02 a       509     0    22     1     5
  1.5950416207397619E-01 a       510     0    22     1     6
 -2.5045630304325484E-01 a       511     0    22     1     7
 -3.8395163878245392E-01 a       512     0    22     1     8
 -1.3967096131432588E-01 a       513     0    22     1     9
  7.0710002569029776E-02 a       514     0    22     1    10
 -4.3314121016313623E-01 a       515     0    22     1    11
  3.1047657754304553E-01 a       516     0    22     1    12
 -6.9226219412716072E-01 a       517     0    22     1    13
  3.4887581930254224E-01 a       518     0    22     1    14
 -5.1254136950725629E-02 a       519     0    22     1    15
 -8.5371670782563649E-03 a       520     0    22     1    16
 -5.1240856453093997E-01 a       521     0    22     1    17
 -2.3874978784840425E-01 a       522     0    22     1    18
 -1.6121115124406539E-02 a       523     0    22     1    19
 -1.9769304259472967E-01 a       524     0    22     1    20
  6.7472658942394237E-02 a       525     0    22     1    21
  1.6624064684073601E-02 a       526     0    22     1    22
  4.0482223882964913E-01 a       527     0    22     1    23
 -1.8785646440204681E-01 a       528     0    22     1    24
  4.2781222800502544E-01 a       529     0    23     1     1
  2.2683644871827828E-02 a       530     0    23     1     2
