################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.9636391318901531E-03 a        36     0     2     1    12
  7.4104018935071098E-02 a        37     0     2     1    13
  8.0164916695980984E-02 a        38     0     2     1    14
  3.2481831121682264E-01 a        39     0     2     1    15
  2.4647954771727668E-01 a        40     0     2     1    16
  2.4481435953844136E-01 a        41     0     2     1    17
 -5.3861444502521463E-02 a        42     0     2     1    18
 -1.3445709720469825E-02 a        43     0     2     1    19
 -3.3958944824913045E-01 a        44     0     2     1    20
  1.7707012429820637E-01 a        45     0     2     1    21
 -1.3888673445717653E-01 a        46     0     2     1    22
 -1.2234316984731297E-01 a        47     0     2     1    23
 -1.8880037467693297E-01 a        48     0     2     1    24
 -8.9941192816016206E-03 a        49     0     3     1     1
 -1.1696554928435977E-01 a        50     0     3     1     2
 -1.8421911849365472E-01 a        51     0     3     1     3
 -5.2666083995928065E-02 a        52     0     3     1     4
 -1.1140847229723710E-01 a        53     0     3     1     5
 -1.2236912414565340E-01 a        54     0     3     1     6
  2.3530405785657953E-02 a        55     0     3     1     7
 -2.6893121040553771E-02 a        56     0     3     1     8
 -8.3594069296909809E-02 a        57     0     3     1     9
 -7.9415117937650562E-02 a        58     0     3     1    10
  1.6262083309262201E-01 a        59     0     3     1    11
  6.8168765787354216E-02 a        60     0     3     1    12
 -2.0643253315159427E-01 a        61     0     3     1    13
 -1.6269981930220423E-01 a        62     0     3     1    14
 -5.9995299054357402E-02 a        63     0     3     1    15
 -2.6490143935631132E-02 a        64     0     3     1    16
 -7.0755667225210192E-02 a        65     0     3     1    17
  7.3547530746754908E-02 a        66     0     3     1    18
  6.1924608572813136E-02 a        67     0     3     1    19
 -3.8994495502272596E-02 a        68     0     3     1    20
  7.5548204992527651E-02 a        69     0     3     1    21
 -7.3111679117325468E-02 a        70     0     3     1    22
 -2.9487939093706117E-02 a        71     0     3     1    23
 -3.4739863935528574E-02 a        72     0     3     1    24
 -8.9002799514996359E-02 a        73     0     4     1     1
 -1.5959493586746343E-01 a        74     0     4     1     2
 -1.4696122111493404E-01 a        75     0     4     1     3
  1.6207615663671446E-01 a        76     0     4     1     4
  1.1251589337234481E-01 a        77     0     4     1     5
 -3.1967227313532492E-02 a        78     0     4     1     6
 -1.8017478567374911E-03 a        79     0     4     1     7
  9.1942328260655432E-02 a        80     0     4     1     8
 -2.7354103237811378E-01 a        81     0     4     1     9
  4.9832925917080911E-02 a        82     0     4     1    10
 -1.4900539789068140E-01 a        83     0     4     1    11
  2.9708490043283072E-02 a        84     0     4     1    12
 -7.3966001011748966E-02 a        85     0     4     1    13
  1.3603782155549976E-02 a        86     0     4     1    14
 -2.7410841333769614E-01 a        87     0     4     1    15
 -1.9092533113128049E-01 a        88     0     4     1    16
 -1.8026510319168002E-01 a        89     0     4     1    17
  5.8132419231009681E-02 a        90     0     4     1    18
 -6.2566690861172031E-02 a        91     0     4     1    19
  5.5862397366524659E-02 a        92     0     4     1    20
 -6.2963927155186283E-02 a        93     0     4     1    21
  3.7731607724963406E-01 a        94     0     4     1    22
 -2.9824558920450626E-02 a        95     0     4     1    23
  9.4240398443785289E-02 a        96     0     4     1    24
  1.8974186993740771E-01 a        97     0     5     1     1
 -1.5374622767714013E-01 a        98     0     5     1     2
 -8.9526225167697773E-02 a        99     0     5     1     3
  8.8650514059698551E-02 a       100     0     5     1     4
 -3.8365345893560290E-02 a       101     0     5     1     5
 -8.1125242269527720E-02 a       102     0     5     1     6
 -3.2045937644437264E-02 a       103     0     5     1     7
 -4.3984324586231242E-02 a       104     0     5     1     8
  1.8800588994286685E-01 a       105     0     5     1     9
  5.8249153534207808E-02 a       106     0     5     1    10
  2.3889804771247754E-02 a       107     0     5     1    11
 -4.6479000644921470E-02 a       108     0     5     1    12
 -1.0844557591423047E-01 a       109     0     5     1    13
  1.3170510001124930E-01 a       110     0     5     1    14
  1.3092912282724126E-01 a       111     0     5     1    15
 -4.7273565759580527E-01 a       112     0     5     1    16
 -1.2344475584705239E-01 a       113     0     5     1    17
 -2.5785802224621807E-01 a       114     0     5     1    18
  1.2932626366270975E-01 a       115     0     5     1    19
  1.6741130643817512E-01 a       116     0     5     1    20
 -1.1076690591644689E-01 a       117     0     5     1    21
  1.0232371231122479E-01 a       118     0     5     1    22
 -6.6167066860338852E-02 a       119     0     5     1    23
  1.3183499831352258E-01 a       120     0     5     1    24
  5.9436873938641371E-03 a       121     0     6     1     1
  1.0946437383689387E-02 a       122     0     6     1     2
  1.1838913363310710E-01 a       123     0     6     1     3
  1.1699412644397961E-01 a       124     0     6     1     4
 -1.0096318818305673E-02 a       125     0     6     1     5
 -1.9653000111916963E-01 a       126     0     6     1     6
 -4.6676388965633020E-01 a       127     0     6     1     7
 -1.3910264896646188E-01 a       128     0     6     1     8
 -6.7405232311587807E-02 a       129     0     6     1     9
 -2.4023957039230179E-01 a       130     0     6     1    10
 -2.1213567801354047E-01 a       131     0     6     1    11
 -2.5760594006485849E-01 a       132     0     6     1    12
  4.5215608236335657E-02 a       133     0     6     1    13
 -1.6190303143734824E-01 a       134     0     6     1    14
  1.3187106453460692E-01 a       135     0     6     1    15
 -3.9257321694913618E-02 a       136     0     6     1    16
 -3.6343786763678262E-02 a       137     0     6     1    17
 -9.0403544898917526E-03 a       138     0     6     1    18
  6.4557596096894276E-03 a       139     0     6     1    19
 -2.6642046697311894E-01 a       140     0     6     1    20
 -4.1524030102226876E-02 a       141     0     6     1    21
  9.8185835868619828E-02 a       142     0     6     1    22
  1.5958005692256080E-01 a       143     0     6     1    23
  3.3474566351325108E-01 a       144     0     6     1    24
  1.0889126099982274E-01 a       145     0     7     1     1
  8.3929188887232761E-02 a       146     0     7     1     2
  1.6336770312787283E-01 a       147     0     7     1     3
  4.4237060759195493E-02 a       148     0     7     1     4
  9.1438518793644591E-02 a       149     0     7     1     5
  7.4990040347815493E-02 a       150     0     7     1     6
  1.7708316566898325E-02 a       151     0     7     1     7
 -7.6291487928613747E-02 a       152     0     7     1     8
 -1.0012893079870325E-01 a       153     0     7     1     9
  6.7453792511034723E-03 a       154     0     7     1    10
 -1.7491041246829503E-01 a       155     0     7     1    11
 -8.2856910014859793E-03 a       156     0     7     1    12
 -2.2369183448259937E-02 a       157     0     7     1    13
 -1.0861117659582553E-01 a       158     0     7     1    14
 -2.4127872501051500E-01 a       159     0     7     1    15
 -1.6743255833578322E-01 a       160     0     7     1    16
 -1.7339662403216907E-01 a       161     0     7     1    17
 -1.3245441118781823E-01 a       162     0     7     1    18
 -9.7924802024380656E-02 a       163     0     7     1    19
 -6.5996707161154336E-03 a       164     0     7     1    20
 -1.2424996722035387E-02 a       165     0     7     1    21
 -1.3067298080433432E-01 a       166     0     7     1    22
  1.6251281517297633E-01 a       167     0     7     1    23
 -1.2695798276935033E-01 a       168     0     7     1    24
  1.0459541976741750E-01 a       169     0     8     1     1
  9.2841167571684965E-03 a       170     0     8     1     2
 -2.0215309437133608E-02 a       171     0     8     1     3
  2.1399117267755130E-01 a       172     0     8     1     4
  1.1761954394578925E-01 a       173     0     8     1     5
  1.8749964684409176E-02 a       174     0     8     1     6
  1.0661831400436088E-01 a       175     0     8     1     7
  3.4838920544280748E-02 a       176     0     8     1     8
 -6.9275010107521712E-02 a       177     0     8     1     9
  6.5511496182742657E-02 a       178     0     8     1    10
 -1.4246619969655691E-01 a       179     0     8     1    11
 -1.2808026299429287E-01 a       180     0     8     1    12
  2.6793678065197770E-03 a       181     0     8     1    13
 -8.9066086382458221E-02 a       182     0     8     1    14
 -2.3426552192059736E-02 a       183     0     8     1    15
  1.4321920288755929E-01 a       184     0     8     1    16
 -3.1064086243022662E-02 a       185     0     8     1    17
 -2.0730683293660301E-01 a       186     0     8     1    18
  1.4420560783043690E-01 a       187     0     8     1    19
 -1.6828453035416152E-01 a       188     0     8     1    20
  5.0853715463112049E-02 a       189     0     8     1    21
  7.3817029181012083E-03 a       190     0     8     1    22
 -8.3780538809255831E-02 a       191     0     8     1    23
  1.7838371410788492E-01 a       192     0     8     1    24
 -1.6380482689916287E-01 a       193     0     9     1     1
 -9.3990240468941236E-02 a       194     0     9     1     2
  8.3676580006178461E-02 a       195     0     9     1     3
  2.2668043026140075E-02 a       196     0     9     1     4
  3.7037867441894391E-02 a       197     0     9     1     5
 -1.2067907329446510E-01 a       198     0     9     1     6
  1.0596064551339376E-01 a       199     0     9     1     7
  1.4210314007253574E-01 a       200     0     9     1     8
 -1.2253707799419600E-01 a       201     0     9     1     9
  1.8391107442684913E-02 a       202     0     9     1    10
 -3.4668175314870896E-02 a       203     0     9     1    11
  2.2561981196541910E-02 a       204     0     9     1    12
 -2.1131087444698979E-01 a       205     0     9     1    13
 -4.4430175039850736E-02 a       206     0     9     1    14
  6.4022549074678331E-02 a       207     0     9     1    15
  6.8998653339827659E-02 a       208     0     9     1    16
  2.7372604272121476E-01 a       209     0     9     1    17
 -3.0602469272400568E-02 a       210     0     9     1    18
 -1.0882922704693963E-01 a       211     0     9     1    19
 -2.2196751206712526E-01 a       212     0     9     1    20
  1.4760270944945447E-01 a       213     0     9     1    21
 -2.3600461751695251E-02 a       214     0     9     1    22
 -1.5709027620569363E-01 a       215     0     9     1    23
 -1.1007849186736808E-01 a       216     0     9     1    24
  6.1026174316153904E-02 a       217     0    10     1     1
  7.9413820052032791E-02 a       218     0    10     1     2
 -1.0051021142747769E-01 a       219     0    10     1     3
 -9.1849032601519387E-02 a       220     0    10     1     4
  7.7276069688960503E-02 a       221     0    10     1     5
 -6.6729809937370793E-02 a       222     0    10     1     6
 -1.8259005641968487E-02 a       223     0    10     1     7
  8.0788406111784963E-02 a       224     0    10     1     8
 -1.3995248676078292E-01 a       225     0    10     1     9
 -1.2666177779609941E-01 a       226     0    10     1    10
  1.6596758869980216E-01 a       227     0    10     1    11
  7.6191837956050890E-02 a       228     0    10     1    12
  7.5606021489890263E-02 a       229     0    10     1    13
 -5.0493001247436928E-02 a       230     0    10     1    14
 -7.6741526117021980E-02 a       231     0    10     1    15
  1.3165501112467004E-01 a       232     0    10     1    16
  4.3628105374132975E-02 a       233     0    10     1    17
 -6.7206467783701901E-02 a       234     0    10     1    18
 -1.6341414609671090E-02 a       235     0    10     1    19
  3.9625362898709576E-02 a       236     0    10     1    20
  1.7993282383624851E-01 a       237     0    10     1    21
  5.6233452282267379E-02 a       238     0    10     1    22
  6.4958203001760931E-02 a       239     0    10     1    23
 -1.4549181987777734E-02 a       240     0    10     1    24
 -5.6155474215049871E-02 a       241     0    11     1     1
  3.0290792480274841E-02 a       242     0    11     1     2
 -1.7685659453904440E-01 a       243     0    11     1     3
 -1.3580097444985806E-01 a       244     0    11     1     4
 -4.2085919454321469E-02 a       245     0    11     1     5
 -1.7633180523874006E-01 a       246     0    11     1     6
  2.3303526730352933E-01 a       247     0    11     1     7
  2.0617044433201870E-01 a       248     0    11     1     8
 -1.1181015626852002E-01 a       249     0    11     1     9
  1.2966502252788417E-01 a       250     0    11     1    10
  3.2665985708892481E-01 a       251     0    11     1    11
  4.2457241489809918E-03 a       252     0    11     1    12
  8.5758822731526560E-02 a       253     0    11     1    13
  2.0029717394223662E-01 a       254     0    11     1    14
 -5.4557359250317197E-02 a       255     0    11     1    15
 -2.7118711827541889E-02 a       256     0    11     1    16
  1.2035578477828451E-01 a       257     0    11     1    17
  1.4202757578974554E-01 a       258     0    11     1    18
  1.5647904334407714E-01 a       259     0    11     1    19
  6.4409896387030874E-02 a       260     0    11     1    20
 -8.8642213709221540E-02 a       261     0    11     1    21
 -1.3336012050974339E-02 a       262     0    11     1    22
 -1.9969676975898823E-01 a       263     0    11     1    23
 -7.1464207363908988E-02 a       264     0    11     1    24
 -8.8504388101338510E-03 a       265     0    12     1     1
 -8.5298415770833774E-02 a       266     0    12     1     2
  1.1867395395484022E-01 a       267     0    12     1     3
  4.5923848652272829E-02 a       268     0    12     1     4
 -2.6639512596387436E-03 a       269     0    12     1     5
  7.2801039352925478E-02 a       270     0    12     1     6
 -3.5736622694538756E-02 a       271     0    12     1     7
  6.5951708594768982E-02 a       272     0    12     1     8
 -1.5396146869549121E-01 a       273     0    12     1     9
  6.0786385242853271E-02 a       274     0    12     1    10
 -7.6422740104564971E-02 a       275     0    12     1    11
  6.7837513451253703E-02 a       276     0    12     1    12
 -4.9254029742580349E-02 a       277     0    12     1    13
 -3.0468817205114856E-04 a       278     0    12     1    14
 -1.0024960502688640E-01 a       279     0    12     1    15
  4.9161586185250093E-02 a       280     0    12     1    16
  8.4609885213496067E-03 a       281     0    12     1    17
 -1.5276071623346160E-02 a       282     0    12     1    18
 -5.3661114422251181E-02 a       283     0    12     1    19
 -7.8899491709061007E-02 a       284     0    12     1    20
 -4.2171345012972379E-02 a       285     0    12     1    21
  1.8794070242469249E-01 a       286     0    12     1    22
  3.3895242028296559E-02 a       287     0    12     1    23
 -1.3319986177576694E-02 a       288     0    12     1    24
  4.0085239723702711E-02 a       289     0    13     1     1
  2.5403818688033746E-02 a       290     0    13     1     2
  5.9177141756209035E-02 a       291     0    13     1     3
  3.4412015349933743E-03 a       292     0    13     1     4
 -6.7873042130342426E-02 a       293     0    13     1     5
  5.0302577203338944E-02 a       294     0    13     1     6
  9.5199859902976545E-03 a       295     0    13     1     7
 -6.7536388123591334E-02 a       296     0    13     1     8
  8.9761366121897303E-03 a       297     0    13     1     9
  5.8748013309693056E-03 a       298     0    13     1    10
 -6.8969398225756956E-02 a       299     0    13     1    11
  6.1459103636122524E-02 a       300     0    13     1    12
  3.5194307844687335E-02 a       301     0    13     1    13
 -6.8998365179983310E-04 a       302     0    13     1    14
  8.0176433267658012E-02 a       303     0    13     1    15
  4.0378482133461839E-02 a       304     0    13     1    16
  2.6728583543350851E-02 a       305     0    13     1    17
  6.4819401399106608E-02 a       306     0    13     1    18
  4.9308288057983588E-04 a       307     0    13     1    19
  7.3615841821445607E-02 a       308     0    13     1    20
 -2.5514628830093956E-02 a       309     0    13     1    21
 -9.1525693018684087E-02 a       310     0    13     1    22
 -1.4292420390832351E-02 a       311     0    13     1    23
  2.9831442186967302E-02 a       312     0    13     1    24
 -8.1556023654091592E-02 a       313     0    14     1     1
  5.2600518639641478E-02 a       314     0    14     1     2
 -4.0382398157394563E-02 a       315     0    14     1     3
  6.4101495520084248E-02 a       316     0    14     1     4
 -9.0657888405063364E-02 a       317     0    14     1     5
  2.4790025657874498E-01 a       318     0    14     1     6
  5.5361906774292223E-02 a       319     0    14     1     7
  5.7757156000153770E-02 a       320     0    14     1     8
 -1.6017938553190167E-01 a       321     0    14     1     9
 -6.7315268815582183E-02 a       322     0    14     1    10
  9.2291279909672758E-02 a       323     0    14     1    11
  1.3587364309327354E-01 a       324     0    14     1    12
  1.1069251068084006E-01 a       325     0    14     1    13
 -2.1296468008108006E-02 a       326     0    14     1    14
 -1.4091193787718656E-01 a       327     0    14     1    15
 -6.2747842219380415E-02 a       328     0    14     1    16
  9.7459989863627847E-02 a       329     0    14     1    17
  1.9475874731742011E-02 a       330     0    14     1    18
 -1.3214222661850170E-01 a       331     0    14     1    19
 -1.0174250776378740E-01 a       332     0    14     1    20
 -9.2444895498060998E-03 a       333     0    14     1    21
 -9.0012551145412706E-02 a       334     0    14     1    22
 -3.6797715532799563E-02 a       335     0    14     1    23
 -3.2455585241394858E-02 a       336     0    14     1    24
  9.4631603165531694E-02 a       337     0    15     1     1
  2.8189947981740914E-02 a       338     0    15     1     2
  1.0878952951262540E-01 a       339     0    15     1     3
 -5.7210140577437993E-03 a       340     0    15     1     4
  1.6448297123613342E-01 a       341     0    15     1     5
 -1.4669053174560168E-01 a       342     0    15     1     6
 -1.1613007664814676E-01 a       343     0    15     1     7
 -1.8754021687399181E-01 a       344     0    15     1     8
 -1.3176663210554806E-01 a       345     0    15     1     9
  7.8124485431227922E-02 a       346     0    15     1    10
  3.4680077881041833E-02 a       347     0    15     1    11
 -9.5342723810433683E-02 a       348     0    15     1    12
  1.0721148128745590E-01 a       349     0    15     1    13
 -1.1455246387379971E-02 a       350     0    15     1    14
  1.0434931665206723E-01 a       351     0    15     1    15
 -3.2073820978333794E-03 a       352     0    15     1    16
  3.3506633573177909E-02 a       353     0    15     1    17
 -3.5708210354354265E-02 a       354     0    15     1    18
 -2.2826696068487154E-02 a       355     0    15     1    19
  1.2511709362151055E-01 a       356     0    15     1    20
  1.3050983676248890E-01 a       357     0    15     1    21
  1.8852506259645387E-02 a       358     0    15     1    22
  1.9774513112463291E-01 a       359     0    15     1    23
 -9.6701865232933920E-02 a       360     0    15     1    24
 -4.5933275540640105E-02 a       361     0    16     1     1
 -1.4029155013325864E-01 a       362     0    16     1     2
 -6.2835264114855932E-02 a       363     0    16     1     3
  6.0743041634269232E-02 a       364     0    16     1     4
  1.6806432358268935E-02 a       365     0    16     1     5
 -2.9654216491430362E-02 a       366     0    16     1     6
  1.4461414724728475E-01 a       367     0    16     1     7
  6.9718481736938759E-02 a       368     0    16     1     8
 -7.9180041221503291E-03 a       369     0    16     1     9
 -1.0728222468694171E-01 a       370     0    16     1    10
  1.3774947553457839E-01 a       371     0    16     1    11
 -1.9601823554441494E-02 a       372     0    16     1    12
  4.4914424775528386E-02 a       373     0    16     1    13
 -6.4327830716143633E-02 a       374     0    16     1    14
 -1.6344089950357851E-01 a       375     0    16     1    15
 -1.3135190118070950E-01 a       376     0    16     1    16
 -1.3224546115100264E-01 a       377     0    16     1    17
  6.0721696614955988E-02 a       378     0    16     1    18
  1.8345209360423581E-01 a       379     0    16     1    19
 -7.6262463485986887E-03 a       380     0    16     1    20
  1.8099370581138707E-01 a       381     0    16     1    21
  1.3695146019310372E-01 a       382     0    16     1    22
 -7.3092099348281175E-02 a       383     0    16     1    23
 -3.8250498006653637E-02 a       384     0    16     1    24
 -1.8257455772713083E-02 a       385     0    17     1     1
  3.0890054757933945E-02 a       386     0    17     1     2
 -3.1682628478078609E-02 a       387     0    17     1     3
  6.7395446394446307E-02 a       388     0    17     1     4
 -2.3767814903966903E-02 a       389     0    17     1     5
  1.4090312350269024E-01 a       390     0    17     1     6
 -9.0743147911600999E-02 a       391     0    17     1     7
 -6.1217777219131075E-02 a       392     0    17     1     8
  1.5342928860638039E-01 a       393     0    17     1     9
 -6.3513163992509447E-02 a       394     0    17     1    10
 -3.9121516279344022E-02 a       395     0    17     1    11
  3.8457793100448723E-02 a       396     0    17     1    12
  7.5973830911282098E-02 a       397     0    17     1    13
  1.1260345840581286E-01 a       398     0    17     1    14
 -7.7958928492252708E-02 a       399     0    17     1    15
  2.6180957726762721E-02 a       400     0    17     1    16
  1.6181462009104022E-01 a       401     0    17     1    17
  1.6462904360577352E-01 a       402     0    17     1    18
  1.9161700997429534E-01 a       403     0    17     1    19
  4.9293750856452920E-02 a       404     0    17     1    20
  7.0517867956364569E-04 a       405     0    17     1    21
  8.5296313661253453E-02 a       406     0    17     1    22
 -1.8379822977675452E-02 a       407     0    17     1    23
  1.5311381492040557E-01 a       408     0    17     1    24
  1.3098891990462452E-01 a       409     0    18     1     1
  3.6105028609529161E-02 a       410     0    18     1     2
 -1.5036487541713828E-01 a       411     0    18     1     3
  1.6293045420564994E-01 a       412     0    18     1     4
 -2.7206816514284984E-02 a       413     0    18     1     5
  8.7696874366865102E-02 a       414     0    18     1     6
  1.4097180991809229E-02 a       415     0    18     1     7
 -4.9567510849680800E-02 a       416     0    18     1     8
  2.4258386384156208E-01 a       417     0    18     1     9
 -9.7409151510277295E-03 a       418     0    18     1    10
 -1.1809365392233263E-01 a       419     0    18     1    11
 -7.8675191881343878E-02 a       420     0    18     1    12
  5.7371992270231542E-02 a       421     0    18     1    13
  1.7469218646274856E-01 a       422     0    18     1    14
  8.5172153055939864E-02 a       423     0    18     1    15
  8.9691375130691378E-03 a       424     0    18     1    16
 -2.2837268152453391E-02 a       425     0    18     1    17
 -6.9532672751871277E-02 a       426     0    18     1    18
 -6.7690985389236874E-02 a       427     0    18     1    19
  1.3424978934395562E-01 a       428     0    18     1    20
 -8.3868444722893190E-02 a       429     0    18     1    21
 -1.8372547581192616E-01 a       430     0    18     1    22
  3.4548854240654001E-02 a       431     0    18     1    23
 -3.8347826269647778E-02 a       432     0    18     1    24
  1.6136728555536622E-01 a       433     0    19     1     1
 -1.7323469103252734E-02 a       434     0    19     1     2
 -1.7094309939669980E-01 a       435     0    19     1     3
 -1.1780174634647661E-01 a       436     0    19     1     4
 -1.4287307314395084E-01 a       437     0    19     1     5
 -5.0177837441449089E-02 a       438     0    19     1     6
  2.4667457548607249E-01 a       439     0    19     1     7
  1.6872937356594256E-01 a       440     0    19     1     8
  2.4161832010412276E-02 a       441     0    19     1     9
  8.0209524170785584E-02 a       442     0    19     1    10
  1.1099892523616994E-01 a       443     0    19     1    11
  3.2885607002256137E-02 a       444     0    19     1    12
 -6.7205738444794591E-02 a       445     0    19     1    13
 -4.4442699589041191E-03 a       446     0    19     1    14
 -1.8542594219533282E-01 a       447     0    19     1    15
 -3.9646010682907677E-02 a       448     0    19     1    16
 -2.0556234632569031E-02 a       449     0    19     1    17
 -1.7489631940921116E-01 a       450     0    19     1    18
  6.3663464176879070E-02 a       451     0    19     1    19
  7.0229353145457724E-02 a       452     0    19     1    20
 -1.1438782237575321E-01 a       453     0    19     1    21
  8.9705051907803424E-02 a       454     0    19     1    22
  6.8018175833786290E-02 a       455     0    19     1    23
 -1.2551778126433621E-01 a       456     0    19     1    24
 -3.5915099397607272E-02 a       457     0    20     1     1
  4.3794149786435366E-02 a       458     0    20     1     2
 -8.7331572301762809E-03 a       459     0    20     1     3
  1.2575892276863576E-01 a       460     0    20     1     4
 -6.6350315064767879E-02 a       461     0    20     1     5
  4.7212857378628841E-02 a       462     0    20     1     6
  2.0828131192949410E-02 a       463     0    20     1     7
 -1.3006581483713331E-01 a       464     0    20     1     8
 -2.3454631148931194E-02 a       465     0    20     1     9
 -1.7464667838644303E-03 a       466     0    20     1    10
  1.9571052054827377E-02 a       467     0    20     1    11
  3.3086669688867955E-02 a       468     0    20     1    12
 -1.2420722573010547E-01 a       469     0    20     1    13
  5.2652317086986367E-02 a       470     0    20     1    14
  7.3234730755592600E-02 a       471     0    20     1    15
  7.5770536766398888E-02 a       472     0    20     1    16
 -3.0290613729659244E-02 a       473     0    20     1    17
  4.4535862319550791E-02 a       474     0    20     1    18
 -1.4945189295376279E-01 a       475     0    20     1    19
 -6.6734440296133818E-02 a       476     0    20     1    20
 -2.0960156278489128E-02 a       477     0    20     1    21
  1.4057860425191163E-01 a       478     0    20     1    22
  1.8359194829508999E-01 a       479     0    20     1    23
 -7.3600106715144787E-03 a       480     0    20     1    24
 -6.8550414769662310E-02 a       481     0    21     1     1
  5.1907836823602609E-02 a       482     0    21     1     2
  6.9309053835896500E-02 a       483     0    21     1     3
  5.8426145103668073E-02 a       484     0    21     1     4
 -2.4673330532785725E-03 a       485     0    21     1     5
 -5.0217952591769095E-02 a       486     0    21     1     6
 -9.6364023221290396E-02 a       487     0    21     1     7
  3.7383673324662060E-02 a       488     0    21     1     8
  1.3911334305808711E-02 a       489     0    21     1     9
  1.0892886065328748E-01 a       490     0    21     1    10
 -2.8021698897636744E-02 a       491     0    21     1    11
 -3.0535477223421915E-02 a       492     0    21     1    12
  2.3890825673720448E-02 a       493     0    21     1    13
 -1.2605553291449687E-01 a       494     0    21     1    14
  4.9147049364523375E-02 a       495     0    21     1    15
  1.3830931533969479E-01 a       496     0    21     1    16
 -6.1713141163621213E-02 a       497     0    21     1    17
 -3.8027366758034462E-02 a       498     0    21     1    18
 -7.9886243298242260E-02 a       499     0    21     1    19
  5.7084389013489167E-02 a       500     0    21     1    20
 -4.4898698413046945E-02 a       501     0    21     1    21
 -2.1189907633513062E-02 a       502     0    21     1    22
 -9.3931222527966263E-02 a       503     0    21     1    23
  6.7328796782889174E-04 a       504     0    21     1    24
 -6.9154684137898333E-03 a       505     0    22     1     1
  8.2701747711213767E-03 a       506     0    22     1     2
  1.2051626566847227E-01 a       507     0    22     1     3
  2.2890182648253748E-02 a       508     0    22     1     4
  2.3051634574153733E-02 a       509     0    22     1     5
 -5.7017059417029475E-02 a       510     0    22     1     6
 -7.4666251907804224E-02 a       511     0    22     1     7
  1.1289135335745529E-01 a       512     0    22     1     8
 -6.3923101034921381E-02 a       513     0    22     1     9
  3.2494052562132746E-02 a       514     0    22     1    10
  3.8462733198208754E-02 a       515     0    22     1    11
 -3.4574776590566583E-02 a       516     0    22     1    12
  2.8852267041128126E-02 a       517     0    22     1    13
 -6.7786387019478880E-02 a       518     0    22     1    14
 -3.0763198072872307E-02 a       519     0    22     1    15
  2.0811876495624879E-01 a       520     0    22     1    16
 -2.7800343296557617E-02 a       521     0    22     1    17
  4.1211811319584110E-02 a       522     0    22     1    18
 -1.0314669011021155E-01 a       523     0    22     1    19
 -1.9623684394519819E-01 a       524     0    22     1    20
  1.0576949425002919E-02 a       525     0    22     1    21
  1.0048366247360169E-01 a       526     0    22     1    22
 -5.5838101007091738E-02 a       527     0    22     1    23
  2.5001027307441779E-02 a       528     0    22     1    24
 -2.1418595590395570E-01 a       529     0    23     1     1
